CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
15341.0,81,1,1304.52,2,1,4,At Risk
15342.0,130,1,406.09,2,1,2,At Risk
15343.0,88,1,364.5,2,1,2,At Risk
15344.0,1,3,563.94,5,3,3,Potential Loyalists
15345.0,46,1,393.54,3,1,2,At Risk
15346.0,334,1,252.42000000000002,1,1,2,Lost
15347.0,368,1,201.60000000000002,1,1,1,Lost
15348.0,73,1,158.04,2,1,1,At Risk
15349.0,159,2,463.90999999999997,2,3,3,At Risk
15350.0,375,1,115.65,1,1,1,Lost
15351.0,13,7,1934.66,5,5,5,Champions
15353.0,255,2,770.12,1,3,3,At Risk
15355.0,30,2,277.05,4,3,2,Potential Loyalists
15356.0,32,10,2718.03,4,5,5,Loyal Customers
15358.0,5,22,8166.24,5,5,5,Champions
15360.0,40,1,427.93,3,1,2,At Risk
15361.0,363,1,215.4,1,1,1,Lost
15363.0,374,1,326.0,1,1,2,Lost
15364.0,96,2,913.19,2,3,4,At Risk
15365.0,26,7,2314.32,4,5,5,Loyal Customers
15366.0,76,2,602.51,2,3,3,At Risk
15367.0,58,4,1877.59,3,4,4,Loyal Customers
15368.0,22,1,167.70000000000002,4,1,1,At Risk
15370.0,41,7,2386.05,3,5,5,Loyal Customers
15372.0,138,1,683.52,2,1,3,At Risk
15373.0,9,12,2415.91,5,5,5,Champions
15374.0,129,1,76.2,2,1,1,At Risk
15376.0,41,3,1221.56,3,3,4,At Risk
15379.0,170,7,3693.29,2,5,5,At Risk
15380.0,9,5,1690.2600000000002,5,4,4,Loyal Customers
15381.0,214,2,596.85,1,3,3,At Risk
15382.0,15,6,5913.95,4,5,5,Loyal Customers
15384.0,170,2,642.41,2,3,3,At Risk
15385.0,41,1,316.88,3,1,2,At Risk
15386.0,187,1,394.14,1,1,2,Lost
15388.0,271,1,140.54,1,1,1,Lost
15392.0,5,4,1535.53,5,4,4,Loyal Customers
15393.0,17,2,231.86,4,3,1,Potential Loyalists
15394.0,10,4,2183.54,5,4,5,Loyal Customers
15395.0,327,1,107.45,1,1,1,Lost
15396.0,113,1,288.18,2,1,2,At Risk
15397.0,291,1,94.0,1,1,1,Lost
15398.0,17,2,1345.53,4,3,4,Potential Loyalists
15399.0,2,3,815.77,5,3,3,Potential Loyalists
15400.0,93,5,716.2,2,4,3,At Risk
15402.0,149,2,535.63,2,3,3,At Risk
15405.0,190,1,349.1,1,1,2,Lost
15406.0,32,2,510.71000000000004,4,3,3,Potential Loyalists
15407.0,34,4,1046.74,3,4,4,Loyal Customers
15408.0,265,1,267.18,1,1,2,Lost
15410.0,85,8,3450.84,2,5,5,At Risk
15411.0,27,4,1348.93,4,4,4,Loyal Customers
15412.0,172,1,190.53,2,1,1,At Risk
15414.0,10,3,774.9000000000001,5,3,3,Potential Loyalists
15415.0,315,1,559.61,1,1,3,Lost
15416.0,65,4,3984.32,3,4,5,Loyal Customers
15417.0,86,1,508.8,2,1,3,At Risk
15419.0,25,1,99.86,4,1,1,At Risk
15421.0,59,4,950.36,3,4,4,Loyal Customers
15422.0,325,2,97.7,1,3,1,At Risk
15423.0,39,1,7.5,3,1,1,At Risk
15424.0,255,2,322.86,1,3,2,At Risk
15426.0,20,5,1404.07,4,4,4,Loyal Customers
15427.0,34,3,1430.54,3,3,4,At Risk
15428.0,16,1,93.78,4,1,1,At Risk
15429.0,27,2,397.35,4,3,2,Potential Loyalists
15432.0,24,1,171.19,4,1,1,At Risk
15433.0,214,2,533.3,1,3,3,At Risk
15434.0,9,5,1041.48,5,4,4,Loyal Customers
15435.0,23,1,149.29,4,1,1,At Risk
15436.0,13,3,1067.75,5,3,4,Potential Loyalists
15437.0,263,1,200.16,1,1,1,Lost
15438.0,132,1,156.57999999999998,2,1,1,At Risk
15440.0,55,3,383.68,3,3,2,At Risk
15442.0,249,1,594.0,1,1,3,Lost
15443.0,2,7,3213.59,5,5,5,Champions
15444.0,10,2,1411.21,5,3,4,Potential Loyalists
15445.0,265,1,113.5,1,1,1,Lost
15447.0,332,1,155.17,1,1,1,Lost
15448.0,314,1,494.64,1,1,3,Lost
15449.0,27,3,974.52,4,3,4,Potential Loyalists
15450.0,31,1,429.84,4,1,2,At Risk
15452.0,30,3,528.48,4,3,3,Potential Loyalists
15453.0,2,7,1371.77,5,5,4,Champions
15454.0,364,1,179.1,1,1,1,Lost
15456.0,284,3,404.35,1,3,2,At Risk
15457.0,263,1,237.07,1,1,2,Lost
15458.0,26,1,161.64,4,1,1,At Risk
15460.0,356,1,214.26,1,1,1,Lost
15462.0,95,3,234.6,2,3,2,At Risk
15463.0,30,1,126.14,4,1,1,At Risk
15464.0,340,1,1044.65,1,1,4,Lost
15465.0,20,18,7048.62,4,5,5,Loyal Customers
15466.0,86,1,334.53,2,1,2,At Risk
15467.0,10,3,524.88,5,3,3,Potential Loyalists
15468.0,52,2,467.51,3,3,3,At Risk
15469.0,51,2,538.55,3,3,3,At Risk
15471.0,3,1,454.48,5,1,2,Recent Customers
15472.0,114,1,371.56,2,1,2,At Risk
15473.0,15,6,1465.2,4,5,4,Loyal Customers
15475.0,78,1,454.10999999999996,2,1,2,At Risk
15478.0,41,2,1399.92,3,3,4,At Risk
15480.0,117,1,905.5,2,1,4,At Risk
15482.0,16,11,8622.36,4,5,5,Loyal Customers
15483.0,162,4,225.26,2,4,1,At Risk
15484.0,2,4,3432.25,5,4,5,Loyal Customers
15485.0,31,3,2564.5,4,3,5,Potential Loyalists
15488.0,93,1,91.32000000000001,2,1,1,At Risk
15489.0,23,3,1134.28,4,3,4,Potential Loyalists
15491.0,96,6,3100.09,2,5,5,At Risk
15492.0,29,2,659.4599999999999,4,3,3,Potential Loyalists
15493.0,33,5,1953.41,4,4,5,Loyal Customers
15494.0,22,2,1280.58,4,3,4,Potential Loyalists
15497.0,18,2,936.6,4,3,4,Potential Loyalists
15498.0,3,27,13210.4,5,5,5,Champions
15500.0,9,4,1131.56,5,4,4,Loyal Customers
15502.0,16,10,5903.98,4,5,5,Loyal Customers
15503.0,364,1,141.04,1,1,1,Lost
15504.0,82,1,52.83,2,1,1,At Risk
15505.0,53,5,3610.96,3,4,5,Loyal Customers
15506.0,23,3,972.08,4,3,4,Potential Loyalists
15507.0,172,1,475.86,2,1,3,At Risk
15508.0,190,6,1000.27,1,5,4,At Risk
15510.0,332,1,250.0,1,1,2,Lost
15511.0,12,5,900.53,5,4,4,Loyal Customers
15512.0,156,2,121.0,2,3,1,At Risk
15513.0,34,18,14215.18,3,5,5,Loyal Customers
15514.0,13,11,3275.88,5,5,5,Champions
15516.0,45,3,62.43,3,3,1,At Risk
15517.0,234,1,267.03,1,1,2,Lost
15518.0,65,8,1921.55,3,5,5,Loyal Customers
15520.0,2,1,320.7,5,1,2,Recent Customers
15521.0,41,8,3000.2,3,5,5,Loyal Customers
15522.0,33,2,397.99,4,3,2,Potential Loyalists
15523.0,85,1,412.01000000000005,2,1,2,At Risk
15524.0,25,1,440.0,4,1,2,At Risk
15525.0,3,3,731.87,5,3,3,Potential Loyalists
15526.0,34,2,148.44,3,3,1,At Risk
15527.0,19,8,2428.53,4,5,5,Loyal Customers
15528.0,255,1,229.33,1,1,1,Lost
15529.0,23,11,3960.05,4,5,5,Loyal Customers
15530.0,22,4,1497.31,4,4,4,Loyal Customers
15531.0,9,2,1972.39,5,3,5,Potential Loyalists
15532.0,26,4,1554.83,4,4,4,Loyal Customers
15533.0,20,3,807.57,4,3,3,Potential Loyalists
15535.0,174,4,502.9,2,4,3,At Risk
15537.0,164,1,110.92,2,1,1,At Risk
15539.0,8,1,538.46,5,1,3,Potential Loyalists
15540.0,12,1,213.3,5,1,1,Recent Customers
15541.0,115,1,85.13000000000001,2,1,1,At Risk
15543.0,290,1,127.86,1,1,1,Lost
15544.0,10,9,3546.71,5,5,5,Champions
15545.0,55,2,288.96999999999997,3,3,2,At Risk
15547.0,8,14,4709.0,5,5,5,Champions
15549.0,78,3,1677.71,2,3,4,At Risk
15550.0,5,4,575.63,5,4,3,Loyal Customers
15551.0,37,1,436.06,3,1,2,At Risk
15552.0,218,1,90.12,1,1,1,Lost
15553.0,61,1,428.93,3,1,2,At Risk
15554.0,278,1,217.2,1,1,1,Lost
15555.0,13,16,4791.87,5,5,5,Champions
15556.0,25,1,279.77,4,1,2,At Risk
15557.0,29,1,468.91,4,1,3,Potential Loyalists
15561.0,12,4,800.59,5,4,3,Loyal Customers
15562.0,353,1,134.55,1,1,1,Lost
15563.0,23,3,1347.04,4,3,4,Potential Loyalists
15565.0,51,2,173.16,3,3,1,At Risk
15567.0,19,1,186.01,4,1,1,At Risk
15568.0,3,3,758.29,5,4,3,Loyal Customers
15569.0,104,5,1375.71,2,4,4,At Risk
15570.0,8,12,4148.82,5,5,5,Champions
15571.0,12,4,650.4300000000001,5,4,3,Loyal Customers
15572.0,5,7,2533.42,5,5,5,Champions
15573.0,32,2,583.24,4,3,3,Potential Loyalists
15574.0,178,4,675.64,2,4,3,At Risk
15576.0,38,1,921.37,3,1,4,At Risk
15577.0,152,3,258.88,2,4,2,At Risk
15578.0,163,1,127.1,2,1,1,At Risk
15579.0,69,2,327.6,3,3,2,At Risk
15581.0,157,10,717.4300000000001,2,5,3,At Risk
15582.0,25,3,682.9100000000001,4,4,3,Loyal Customers
15584.0,24,4,720.86,4,4,3,Loyal Customers
15585.0,177,1,455.3,2,1,2,At Risk
15587.0,51,4,913.6800000000001,3,4,4,Loyal Customers
15589.0,256,3,478.53000000000003,1,4,3,At Risk
15592.0,47,1,388.58,3,1,2,At Risk
15593.0,71,1,199.8,3,1,1,At Risk
15594.0,16,5,1771.78,4,4,4,Loyal Customers
15596.0,101,5,1406.59,2,4,4,At Risk
15597.0,36,1,324.57,3,1,2,At Risk
15598.0,54,1,240.68,3,1,2,At Risk
15599.0,27,2,761.74,4,3,3,Potential Loyalists
15601.0,12,14,6766.56,5,5,5,Champions
15602.0,9,9,1297.8700000000001,5,5,4,Champions
15603.0,79,1,48.480000000000004,2,1,1,At Risk
15604.0,53,1,216.39,3,1,1,At Risk
15605.0,37,5,1198.23,3,4,4,Loyal Customers
15606.0,62,9,2920.16,3,5,5,Loyal Customers
15607.0,338,1,104.76,1,1,1,Lost
15608.0,29,4,1093.68,4,4,4,Loyal Customers
15609.0,185,1,298.48,1,1,2,Lost
15610.0,52,1,112.46000000000001,3,1,1,At Risk
15611.0,10,11,1355.65,5,5,4,Champions
15612.0,37,2,195.15,3,3,1,At Risk
15615.0,11,23,10399.74,5,5,5,Champions
15618.0,33,4,776.85,4,4,3,Loyal Customers
15619.0,11,1,191.40000000000003,5,1,1,Recent Customers
15620.0,57,3,1553.18,3,4,4,Loyal Customers
15621.0,5,4,1293.03,5,4,4,Loyal Customers
15622.0,44,9,3709.56,3,5,5,Loyal Customers
15623.0,142,1,301.03,2,1,2,At Risk
15624.0,117,4,588.13,2,4,3,At Risk
15625.0,104,4,1534.26,2,4,4,At Risk
15626.0,75,2,675.8,2,3,3,At Risk
15628.0,5,9,2870.2400000000002,5,5,5,Champions
15630.0,46,2,1186.35,3,3,4,At Risk
15632.0,16,8,3285.31,4,5,5,Loyal Customers
15634.0,18,1,243.55,4,1,2,At Risk
15636.0,90,2,724.76,2,3,3,At Risk
15637.0,53,1,223.36,3,1,1,At Risk
15639.0,135,1,425.32,2,1,2,At Risk
15640.0,5,15,11952.11,5,5,5,Champions
15641.0,106,4,1887.2,2,4,5,At Risk
15643.0,192,3,664.0,1,4,3,At Risk
15644.0,167,4,803.54,2,4,3,At Risk
15645.0,19,1,611.59,4,1,3,Potential Loyalists
15646.0,158,3,447.64000000000004,2,4,2,At Risk
15648.0,205,2,639.5,1,3,3,At Risk
15649.0,338,1,306.0,1,1,2,Lost
15651.0,37,3,646.3,3,4,3,Loyal Customers
15652.0,92,1,337.74,2,1,2,At Risk
15653.0,116,1,48.0,2,1,1,At Risk
15654.0,10,2,922.53,5,3,4,Potential Loyalists
15655.0,244,1,560.67,1,1,3,Lost
15656.0,46,4,748.5,3,4,3,Loyal Customers
15657.0,23,1,30.0,4,1,1,At Risk
15658.0,191,5,1024.1000000000001,1,4,4,At Risk
15659.0,44,1,306.45,3,1,2,At Risk
15660.0,26,9,1600.86,4,5,4,Loyal Customers
15661.0,319,2,135.8,1,3,1,At Risk
15663.0,107,1,138.14,2,1,1,At Risk
15664.0,51,1,386.43,3,1,2,At Risk
15665.0,169,2,2222.21,2,3,5,At Risk
15667.0,40,1,301.32,3,1,2,At Risk
15668.0,218,1,76.32000000000001,1,1,1,Lost
15669.0,41,4,684.34,3,4,3,Loyal Customers
15670.0,298,1,173.05,1,1,1,Lost
15671.0,19,7,2309.37,4,5,5,Loyal Customers
15673.0,89,4,2726.23,2,4,5,At Risk
15674.0,74,4,2111.89,2,4,5,At Risk
15675.0,82,3,311.05,2,4,2,At Risk
15676.0,19,3,3435.76,4,4,5,Loyal Customers
15677.0,50,1,657.23,3,1,3,At Risk
15678.0,53,1,352.7,3,1,2,At Risk
15679.0,25,4,781.28,4,4,3,Loyal Customers
15680.0,10,3,1333.68,5,4,4,Loyal Customers
15681.0,26,5,1426.16,4,4,4,Loyal Customers
15683.0,118,1,193.75,2,1,1,At Risk
15687.0,9,9,2993.1,5,5,5,Champions
15689.0,120,2,254.1,2,3,2,At Risk
15690.0,5,2,239.76,5,3,2,Potential Loyalists
15691.0,253,1,136.8,1,1,1,Lost
15692.0,29,1,191.04,4,1,1,At Risk
15694.0,9,12,5919.36,5,5,5,Champions
15695.0,267,2,409.98,1,3,2,At Risk
15696.0,34,8,2711.11,3,5,5,Loyal Customers
15699.0,18,1,309.65,4,1,2,At Risk
15700.0,173,2,696.68,2,3,3,At Risk
15701.0,3,4,1529.0,5,4,4,Loyal Customers
15703.0,265,1,211.5,1,1,1,Lost
15704.0,141,4,2293.62,2,4,5,At Risk
15705.0,202,1,143.1,1,2,1,At Risk
15706.0,64,4,1060.56,3,4,4,Loyal Customers
15707.0,36,4,916.98,3,4,4,Loyal Customers
15708.0,41,7,3235.25,3,5,5,Loyal Customers
15709.0,284,1,133.25,1,2,1,At Risk
15712.0,10,5,1072.3600000000001,5,4,4,Loyal Customers
15713.0,144,2,356.7,2,3,2,At Risk
15714.0,12,2,330.03000000000003,5,3,2,Potential Loyalists
15716.0,146,4,1101.1100000000001,2,4,4,At Risk
15717.0,235,1,150.3,1,2,1,At Risk
15719.0,33,13,5028.42,4,5,5,Loyal Customers
15720.0,25,1,598.73,4,2,3,Potential Loyalists
15721.0,12,1,467.40000000000003,5,2,3,Potential Loyalists
15722.0,36,5,1980.21,3,4,5,Loyal Customers
15723.0,366,1,190.7,1,2,1,At Risk
15724.0,202,2,218.25,1,3,1,At Risk
15725.0,16,1,415.25,4,2,2,At Risk
15727.0,17,7,5159.06,4,5,5,Loyal Customers
15729.0,213,1,85.0,1,2,1,At Risk
15730.0,66,3,1120.88,3,4,4,Loyal Customers
15732.0,213,2,294.12,1,3,2,At Risk
15733.0,283,1,162.3,1,2,1,At Risk
15734.0,115,2,1339.45,2,3,4,At Risk
15737.0,15,8,1188.1200000000001,4,5,4,Loyal Customers
15738.0,19,16,4812.42,4,5,5,Loyal Customers
15739.0,67,1,343.52,3,2,2,At Risk
15740.0,50,1,154.88,3,2,1,At Risk
15743.0,17,4,775.96,4,4,3,Loyal Customers
15744.0,78,1,34.8,2,2,1,At Risk
15745.0,20,4,1094.59,4,4,4,Loyal Customers
15746.0,135,1,196.88,2,2,1,At Risk
15747.0,13,3,946.64,5,4,4,Loyal Customers
15748.0,41,1,144.36,3,2,1,At Risk
15750.0,3,8,2463.05,5,5,5,Champions
15752.0,40,7,2626.6,3,5,5,Loyal Customers
15754.0,52,3,458.57,3,4,3,Loyal Customers
15755.0,11,6,2364.25,5,5,5,Champions
15756.0,62,4,528.01,3,4,3,Loyal Customers
15757.0,66,2,714.42,3,3,3,At Risk
15758.0,25,1,205.25,4,2,1,At Risk
15759.0,219,3,253.04,1,4,2,At Risk
15762.0,66,2,583.75,3,3,3,At Risk
15763.0,32,2,1086.92,4,3,4,Potential Loyalists
15764.0,89,6,3279.97,2,5,5,At Risk
15766.0,65,1,315.06,3,2,2,At Risk
15768.0,116,3,621.8299999999999,2,4,3,At Risk
15769.0,8,11,2565.52,5,5,5,Champions
15773.0,6,1,147.52,5,2,1,Recent Customers
15774.0,69,1,270.8,3,2,2,At Risk
15775.0,246,1,104.9,1,2,1,At Risk
15776.0,134,1,241.62,2,2,2,At Risk
15777.0,242,3,761.51,1,4,3,At Risk
15780.0,184,3,475.28000000000003,1,4,3,At Risk
15781.0,26,3,345.46,4,4,2,Loyal Customers
15782.0,10,3,2315.2200000000003,5,4,5,Loyal Customers
15783.0,11,1,246.3,5,2,2,Recent Customers
15785.0,33,5,2112.9700000000003,4,4,5,Loyal Customers
15786.0,47,3,4919.0,3,4,5,Loyal Customers
15787.0,27,3,933.26,4,4,4,Loyal Customers
15789.0,360,1,351.3,1,2,2,At Risk
15790.0,11,1,218.75,5,2,1,Recent Customers
15791.0,44,2,1612.69,3,3,4,At Risk
15793.0,15,3,750.81,4,4,3,Loyal Customers
15795.0,150,1,610.01,2,2,3,At Risk
15796.0,2,8,2707.61,5,5,5,Champions
15797.0,306,1,1228.8,1,2,4,At Risk
15799.0,76,3,880.14,2,4,4,At Risk
15800.0,108,2,696.89,2,3,3,At Risk
15801.0,47,3,1063.95,3,4,4,Loyal Customers
15803.0,52,1,415.82000000000005,3,2,2,At Risk
15804.0,1,13,4206.39,5,5,5,Champions
15805.0,24,17,5488.18,4,5,5,Loyal Customers
15806.0,47,3,784.58,3,4,3,Loyal Customers
15807.0,51,3,903.9,3,4,4,Loyal Customers
15808.0,308,4,3651.27,1,4,5,At Risk
15809.0,37,5,515.77,3,4,3,Loyal Customers
15810.0,79,4,1391.98,2,4,4,At Risk
15811.0,23,6,2218.62,4,5,5,Loyal Customers
15812.0,108,5,1629.7800000000002,2,4,4,At Risk
15813.0,208,2,1303.9099999999999,1,3,4,At Risk
15814.0,17,4,1788.73,4,4,4,Loyal Customers
15815.0,64,4,1461.52,3,4,4,Loyal Customers
15819.0,50,4,1905.45,3,4,5,Loyal Customers
15820.0,321,1,206.98,1,2,1,At Risk
15821.0,45,2,570.96,3,3,3,At Risk
15822.0,4,2,885.47,5,3,4,Potential Loyalists
15825.0,173,1,532.94,2,2,3,At Risk
15826.0,57,3,1654.31,3,4,4,Loyal Customers
15827.0,74,14,1836.0900000000001,2,5,4,At Risk
15829.0,100,2,636.14,2,3,3,At Risk
15830.0,38,1,576.0,3,2,3,At Risk
15831.0,59,3,760.0799999999999,3,4,3,Loyal Customers
15832.0,255,1,836.79,1,2,3,At Risk
15834.0,71,4,2222.65,3,4,5,Loyal Customers
15835.0,45,4,954.09,3,4,4,Loyal Customers
15836.0,51,1,137.37,3,2,1,At Risk
15837.0,65,1,391.98,3,2,2,At Risk
15838.0,12,17,13434.880000000001,5,5,5,Champions
15839.0,34,3,1048.49,3,4,4,Loyal Customers
15840.0,59,2,355.56,3,3,2,At Risk
15841.0,73,4,1224.06,2,4,4,At Risk
15843.0,305,1,118.95000000000002,1,2,1,At Risk
15844.0,47,1,130.73999999999998,3,2,1,At Risk
15845.0,18,8,3711.77,4,5,5,Loyal Customers
15847.0,39,2,328.79,3,3,2,At Risk
15850.0,20,2,234.88,4,3,2,Potential Loyalists
15852.0,187,2,160.71,1,3,1,At Risk
15853.0,52,1,110.8,3,2,1,At Risk
15854.0,5,12,2969.12,5,5,5,Champions
15855.0,137,5,712.24,2,4,3,At Risk
15856.0,5,27,14739.02,5,5,5,Champions
15857.0,19,1,297.0,4,2,2,At Risk
15858.0,16,5,1427.57,4,4,4,Loyal Customers
15860.0,41,8,965.16,3,5,4,Loyal Customers
15861.0,13,8,3146.92,5,5,5,Champions
15862.0,9,4,810.2,5,4,3,Loyal Customers
15863.0,26,2,68.84,4,3,1,Potential Loyalists
15864.0,67,4,1173.1200000000001,3,4,4,Loyal Customers
15865.0,41,3,895.13,3,4,4,Loyal Customers
15866.0,102,1,211.89,2,2,1,At Risk
15867.0,6,15,3803.6,5,5,5,Champions
15869.0,278,2,149.64,1,3,1,At Risk
15870.0,33,1,351.44,4,2,2,At Risk
15872.0,15,2,316.25,4,3,2,Potential Loyalists
15874.0,64,7,4078.88,3,5,5,Loyal Customers
15877.0,2,2,448.33,5,3,2,Potential Loyalists
15880.0,371,1,329.03000000000003,1,2,2,At Risk
15881.0,314,5,501.39000000000004,1,4,3,At Risk
15882.0,199,4,514.08,1,4,3,At Risk
15883.0,3,2,396.48,5,3,2,Potential Loyalists
15885.0,94,1,349.35,2,2,2,At Risk
15886.0,61,1,181.09,3,2,1,At Risk
15888.0,81,1,162.64,2,2,1,At Risk
15889.0,157,2,400.77,2,3,2,At Risk
15891.0,227,1,509.13,1,2,3,At Risk
15894.0,254,2,257.6,1,3,2,At Risk
15895.0,150,1,179.17,2,2,1,At Risk
15897.0,195,2,98.09,1,3,1,At Risk
15898.0,2,5,1108.83,5,4,4,Loyal Customers
15899.0,370,1,56.25,1,2,1,At Risk
15900.0,24,1,337.28,4,2,2,At Risk
15901.0,17,3,349.75,4,4,2,Loyal Customers
15903.0,10,7,5126.76,5,5,5,Champions
15904.0,9,1,164.68,5,2,1,Recent Customers
15906.0,20,7,1567.69,4,5,4,Loyal Customers
15907.0,4,3,881.87,5,4,4,Loyal Customers
15909.0,174,1,191.94,2,2,1,At Risk
15910.0,1,8,1228.88,5,5,4,Champions
15912.0,179,2,264.62,2,3,2,At Risk
15916.0,17,8,1502.8600000000001,4,5,4,Loyal Customers
15917.0,248,1,123.1,1,2,1,At Risk
15918.0,191,2,334.23,1,3,2,At Risk
15919.0,20,2,525.69,4,3,3,Potential Loyalists
15920.0,155,3,163.55,2,4,1,At Risk
15921.0,173,1,323.03000000000003,2,2,2,At Risk
15922.0,375,1,369.5,1,2,2,At Risk
15923.0,374,1,127.08,1,2,1,At Risk
15925.0,195,1,207.15,1,2,1,At Risk
15930.0,68,1,426.63,3,2,2,At Risk
15932.0,5,8,2495.87,5,5,5,Champions
15933.0,22,3,1107.46,4,4,4,Loyal Customers
15935.0,240,1,108.03999999999999,1,2,1,At Risk
15937.0,65,1,145.35,3,2,1,At Risk
15938.0,113,5,404.58,2,4,2,At Risk
15939.0,90,13,4244.81,2,5,5,At Risk
15940.0,313,1,35.8,1,2,1,At Risk
15942.0,134,1,337.44,2,2,2,At Risk
15944.0,277,1,325.1,1,2,2,At Risk
15945.0,367,1,181.0,1,2,1,At Risk
15947.0,83,1,813.24,2,2,3,At Risk
15948.0,9,2,955.24,5,3,4,Potential Loyalists
15949.0,17,2,364.72,4,3,2,Potential Loyalists
15950.0,32,4,1744.71,4,4,4,Loyal Customers
15951.0,9,2,708.22,5,3,3,Potential Loyalists
15952.0,34,4,781.91,3,4,3,Loyal Customers
15953.0,16,8,1657.28,4,5,4,Loyal Customers
15955.0,25,14,4237.26,4,5,5,Loyal Customers
15957.0,32,1,428.89,4,2,2,At Risk
15958.0,75,1,104.35,2,2,1,At Risk
15963.0,20,2,470.76,4,3,3,Potential Loyalists
15965.0,18,4,808.87,4,4,3,Loyal Customers
15967.0,24,2,397.68,4,3,2,Potential Loyalists
15969.0,3,3,666.1,5,4,3,Loyal Customers
15970.0,305,1,314.1,1,2,2,At Risk
15971.0,53,9,1954.9,3,5,5,Loyal Customers
15973.0,368,1,307.82000000000005,1,2,2,At Risk
15974.0,40,7,3432.15,3,5,5,Loyal Customers
15975.0,85,1,371.01,2,2,2,At Risk
15976.0,166,2,427.64,2,3,2,At Risk
15977.0,18,2,914.33,4,3,4,Potential Loyalists
15978.0,78,1,1098.78,2,2,4,At Risk
15980.0,89,3,2295.18,2,4,5,At Risk
15981.0,25,8,3408.48,4,5,5,Loyal Customers
15983.0,23,4,1465.12,4,4,4,Loyal Customers
15984.0,3,10,2567.03,5,5,5,Champions
15985.0,124,2,1037.42,2,3,4,At Risk
15986.0,31,1,168.12,4,2,1,At Risk
15987.0,13,6,1079.43,5,5,4,Champions
15988.0,20,1,152.78,4,2,1,At Risk
15990.0,45,2,792.11,3,3,3,At Risk
15992.0,4,1,41.989999999999995,5,2,1,Recent Customers
15993.0,9,7,2768.97,5,5,5,Champions
15994.0,55,1,414.27,3,2,2,At Risk
15996.0,89,6,1032.58,2,5,4,At Risk
15998.0,37,5,3080.22,3,4,5,Loyal Customers
16003.0,30,5,2735.37,4,4,5,Loyal Customers
16005.0,13,4,578.71,5,4,3,Loyal Customers
16006.0,212,1,101.4,1,2,1,At Risk
16007.0,48,4,1693.81,3,4,4,Loyal Customers
16008.0,24,3,478.78,4,4,3,Loyal Customers
16009.0,23,4,972.11,4,4,4,Loyal Customers
16010.0,246,3,392.4,1,4,2,At Risk
16011.0,9,16,3352.96,5,5,5,Champions
16012.0,36,3,1415.29,3,4,4,Loyal Customers
16013.0,4,29,14576.62,5,5,5,Champions
16014.0,38,3,646.83,3,4,3,Loyal Customers
16015.0,4,3,618.9399999999999,5,4,3,Loyal Customers
16016.0,4,8,1465.51,5,5,4,Champions
16017.0,48,1,211.88,3,2,1,At Risk
16018.0,40,2,408.90000000000003,3,3,2,At Risk
16019.0,47,9,3786.2400000000002,3,5,5,Loyal Customers
16020.0,17,3,851.01,4,4,3,Loyal Customers
16022.0,261,1,602.63,1,2,3,At Risk
16023.0,47,3,719.81,3,4,3,Loyal Customers
16024.0,13,1,245.75,5,2,2,Recent Customers
16025.0,30,1,439.65999999999997,4,2,2,At Risk
16026.0,44,1,236.09,3,2,2,At Risk
16027.0,138,4,380.21999999999997,2,4,2,At Risk
16029.0,39,47,12092.19,3,5,5,Loyal Customers
16030.0,311,1,331.24,1,2,2,At Risk
16031.0,93,2,547.9,2,3,3,At Risk
16033.0,6,20,8778.82,5,5,5,Champions
16034.0,197,3,437.7,1,4,2,At Risk
16036.0,88,2,728.6800000000001,2,3,3,At Risk
16037.0,270,3,855.02,1,4,3,At Risk
16038.0,8,3,471.78000000000003,5,4,3,Loyal Customers
16040.0,66,3,1313.55,3,4,4,Loyal Customers
16041.0,142,1,812.0,2,2,3,At Risk
16042.0,23,5,1177.47,4,4,4,Loyal Customers
16043.0,38,4,773.99,3,4,3,Loyal Customers
16045.0,120,4,1340.7,2,4,4,At Risk
16048.0,375,2,256.44,1,3,2,At Risk
16049.0,41,3,1074.81,3,4,4,Loyal Customers
16050.0,174,1,129.26,2,2,1,At Risk
16052.0,55,1,362.06,3,2,2,At Risk
16053.0,33,2,1252.75,4,3,4,Potential Loyalists
16054.0,146,1,783.9,2,2,3,At Risk
16055.0,221,1,134.8,1,2,1,At Risk
16056.0,46,1,650.75,3,2,3,At Risk
16057.0,17,7,2263.12,4,5,5,Loyal Customers
16059.0,66,6,1453.16,3,5,4,Loyal Customers
16062.0,10,4,1153.62,5,4,4,Loyal Customers
16063.0,261,1,335.32,1,2,2,At Risk
16065.0,367,1,367.14,1,2,2,At Risk
16066.0,17,5,1417.36,4,4,4,Loyal Customers
16070.0,23,2,852.15,4,3,3,Potential Loyalists
16071.0,45,1,326.24,3,2,2,At Risk
16072.0,290,1,584.3199999999999,1,2,3,At Risk
16073.0,299,1,122.39999999999999,1,2,1,At Risk
16076.0,4,10,2234.73,5,5,5,Champions
16078.0,284,1,79.2,1,2,1,At Risk
16079.0,17,3,821.6,4,4,3,Loyal Customers
16080.0,82,2,217.16,2,3,1,At Risk
16081.0,57,5,2799.42,3,4,5,Loyal Customers
16083.0,101,2,1245.62,2,3,4,At Risk
16084.0,301,1,436.18,1,2,2,At Risk
16085.0,24,5,981.51,4,4,4,Loyal Customers
16086.0,60,5,1121.39,3,4,4,Loyal Customers
16091.0,155,2,315.06,2,3,2,At Risk
